id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,type,stay_category
741641204277470134,Ratchathewi,13.7565978,100.5407766,Entire home/apt,1400,25,7,7,booked,long-term
741735137156250165,Bang Phlat,13.78781,100.50183,Entire home/apt,800,30,1,1,booked,long-term
741778789270741451,Don Mueang,13.90324,100.58657,Private room,890,1,0,0,not booked,short-term
741779258259851846,Vadhana,13.73855,100.57964,Private room,7093,1,0,0,not booked,short-term
741800628656842677,Vadhana,13.7394,100.58139,Private room,7093,1,0,0,not booked,short-term
741803765276971154,Vadhana,13.73832,100.58172,Private room,15893,1,0,0,not booked,short-term
741812202998092927,Vadhana,13.73793,100.57948,Private room,15893,1,0,0,not booked,short-term
741958280099210729,Vadhana,13.74365,100.55624,Entire home/apt,3438,1,4,4,booked,short-term
742229875837445643,Vadhana,13.74128,100.55957,Private room,3800,365,0,0,not booked,long-term
742274425400129554,Vadhana,13.73486,100.56676,Entire home/apt,2669,3,4,4,booked,short-term
742317402693345067,Chatu Chak,13.836997167565858,100.57419531047344,Entire home/apt,650,180,0,0,not booked,long-term
742343063437587211,Sathon,13.71666,100.51795,Entire home/apt,4624,2,0,0,not booked,short-term
742349686360040737,Vadhana,13.74418,100.55574,Entire home/apt,1650,5,0,0,not booked,medium-term
742351289806408149,Parthum Wan,13.748462009273858,100.52834697067738,Private room,900,1,2,2,booked,short-term
742360560296355451,Bang Na,13.68119,100.61442,Entire home/apt,570,5,0,0,not booked,medium-term
742400860162708091,Khlong Toei,13.73805,100.5591,Entire home/apt,6000,1,1,1,booked,short-term
742407910142318819,Vadhana,13.74012,100.55908,Entire home/apt,5200,1,0,0,not booked,short-term
742424554114789865,Huai Khwang,13.75503,100.56507,Entire home/apt,2114,7,4,4,booked,medium-term
742451877054408563,Huai Khwang,13.78022,100.57488,Entire home/apt,1200,2,1,1,booked,short-term
742460987940893576,Ratchathewi,13.75193,100.53114,Private room,1143,1,4,4,booked,short-term
742481770419645426,Vadhana,13.7316,100.57494,Private room,1279,3,0,0,not booked,short-term
742497361759978048,Ratchathewi,13.7561743941719,100.53382278465578,Entire home/apt,1514,1,10,10,booked,short-term
742513188816740935,Phra Khanong,13.70248,100.60241,Entire home/apt,2638,2,5,5,booked,short-term
742517501148223294,Ratchathewi,13.7563255,100.5338657,Entire home/apt,1514,1,14,14,booked,short-term
742531405412421337,Ratchathewi,13.7563255,100.5338657,Entire home/apt,1514,1,15,15,booked,short-term
742574646088054158,Khlong Toei,13.71597,100.58593,Entire home/apt,2736,2,8,8,booked,short-term
742592570891236115,Taling Chan,13.78789,100.46046,Private room,769,2,2,2,booked,short-term
742992973072138530,Pra Wet,13.6892712,100.6452599,Private room,650,15,4,4,booked,long-term
743006707020075406,Pra Wet,13.68977510871299,100.64519461925552,Private room,650,30,4,4,booked,long-term
743077938157463585,Huai Khwang,13.75435,100.56784,Entire home/apt,1580,28,0,0,not booked,long-term
743087064069577849,Huai Khwang,13.75449,100.56745,Entire home/apt,1580,28,0,0,not booked,long-term
743088793188954033,Huai Khwang,13.75626,100.56797,Entire home/apt,1580,28,0,0,not booked,long-term
743097694822058831,Phra Khanong,13.69576,100.61864,Entire home/apt,1600,1,0,0,not booked,short-term
743106792639756750,Chatu Chak,13.81515,100.5635,Entire home/apt,1728,30,0,0,not booked,long-term
743186439192033544,Vadhana,13.74574,100.55595,Entire home/apt,897,1,12,12,booked,short-term
743199228548342785,Phra Nakhon,13.762406861165362,100.4987509070576,Entire home/apt,2482,1,9,9,booked,short-term
743233629150672059,Huai Khwang,13.75544,100.56725,Entire home/apt,1580,28,0,0,not booked,long-term
743235388936099504,Huai Khwang,13.75631,100.56817,Entire home/apt,2380,28,1,1,booked,long-term
743239229201939442,Huai Khwang,13.75484,100.56937,Entire home/apt,2380,28,0,0,not booked,long-term
743241784676892600,Huai Khwang,13.75412,100.56819,Entire home/apt,2380,28,0,0,not booked,long-term
743244780984958353,Sai Mai,13.8966146,100.6561792,Private room,450,1,0,0,not booked,short-term
743358049051382158,Khlong Toei,13.71387,100.58726,Private room,1114,3,0,0,not booked,short-term
743385433419456806,Chatu Chak,13.79592,100.56068,Private room,762,3,0,0,not booked,short-term
743417589581102852,Huai Khwang,13.743419586451154,100.589020550251,Entire home/apt,1790,25,0,0,not booked,long-term
743555382256259505,Phra Nakhon,13.759909998800984,100.4929270595312,Entire home/apt,1525,1,11,11,booked,short-term
743557712803474274,Phra Nakhon,13.759909998800984,100.4929270595312,Entire home/apt,1439,1,10,10,booked,short-term
743694980810006625,Khlong Toei,13.729,100.56854,Private room,2500,28,0,0,not booked,long-term
743833324198814783,Khlong Toei,13.7228584,100.5661799,Entire home/apt,3139,21,1,1,booked,long-term
743921178409135745,Phra Nakhon,13.76108,100.49313,Entire home/apt,1026,1,11,11,booked,short-term
743942889646614064,Phra Khanong,13.6996,100.60086,Private room,650,4,1,1,booked,medium-term
743949139514312360,Vadhana,13.73135,100.58694,Entire home/apt,1100,1,2,2,booked,short-term
743957066935138437,Vadhana,13.74196,100.55554,Entire home/apt,1650,5,1,1,booked,medium-term
744170543713602490,Vadhana,13.734313363229512,100.58560207926064,Entire home/apt,1247,28,1,1,booked,long-term
744224892378551636,Vadhana,13.74153,100.56235,Entire home/apt,2300,28,0,0,not booked,long-term
744557718346043938,Phra Nakhon,13.7602367,100.4986401,Private room,1217,1,0,0,not booked,short-term
744575687674510972,Phra Nakhon,13.7602492,100.4986176,Shared room,474,1,0,0,not booked,short-term
744580468763935505,Phra Nakhon,13.7602492,100.4986176,Shared room,474,1,1,1,booked,short-term
744612657022133863,Khlong Toei,13.724053922895846,100.56269876032717,Private room,599,7,0,0,not booked,medium-term
744613407615328460,Khlong Toei,13.72445,100.56116,Private room,599,7,1,1,booked,medium-term
744623183236976189,Saphan Sung,13.76084,100.68549,Entire home/apt,2899,3,1,1,booked,short-term
744633498536467065,Khlong Toei,13.71317,100.58992,Entire home/apt,1295,1,0,0,not booked,short-term
744649118626992170,Parthum Wan,13.74118992251863,100.54935724343476,Entire home/apt,18000,7,0,0,not booked,medium-term
744699230570268146,Sathon,13.71088,100.52101,Entire home/apt,1070,1,0,0,not booked,short-term
744699237499303217,Sathon,13.70875,100.52007,Entire home/apt,1100,1,4,4,booked,short-term
744732292055821557,Ratchathewi,13.75405,100.56435,Entire home/apt,1580,28,0,0,not booked,long-term
744735517024584453,Huai Khwang,13.75334,100.5649,Entire home/apt,3500,30,0,0,not booked,long-term
744736357902373505,Ratchathewi,13.75401,100.56239,Entire home/apt,1580,28,0,0,not booked,long-term
744738221002346482,Ratchathewi,13.75453,100.56375,Entire home/apt,1580,28,0,0,not booked,long-term
744745303405365537,Ratchathewi,13.75544,100.56262,Entire home/apt,2380,28,0,0,not booked,long-term
744801802687601926,Ratchathewi,13.75272,100.53624,Entire home/apt,2464,6,3,3,booked,medium-term
744842689410397249,Din Daeng,13.75549,100.56387,Entire home/apt,3000,30,1,1,booked,long-term
745206650067863142,Chatu Chak,13.806904840291669,100.55739154403044,Private room,1000,7,0,0,not booked,medium-term
745229658441411851,Chatu Chak,13.79778,100.56392,Private room,950,2,6,6,booked,short-term
745251961321930901,Sathon,13.70828,100.52008,Entire home/apt,1157,1,3,3,booked,short-term
745262458920097420,Vadhana,13.72571,100.57931,Private room,7754,1,2,2,booked,short-term
745273624988862780,Vadhana,13.7262,100.57742,Private room,8968,1,0,0,not booked,short-term
745279022641482016,Chatu Chak,13.79789,100.56402,Private room,1698,1,0,0,not booked,short-term
745279205236522167,Vadhana,13.73337,100.57814,Private room,11800,1,0,0,not booked,short-term
745301479725126066,Vadhana,13.73906,100.56067,Entire home/apt,2424,1,9,9,booked,short-term
745321213268592007,Vadhana,13.72386,100.57937,Private room,5229,1,9,9,booked,short-term
745332416891602715,Ratchathewi,13.75398,100.56271,Entire home/apt,2380,28,0,0,not booked,long-term
745335919600745257,Khlong Toei,13.72211,100.56674,Entire home/apt,3500,60,0,0,not booked,long-term
745339323577260211,Din Daeng,13.75558,100.56406,Entire home/apt,2380,28,0,0,not booked,long-term
745360278416011324,Ratchathewi,13.7565978,100.5407766,Entire home/apt,1471,25,6,6,booked,long-term
745381793029870011,Lak Si,13.89483,100.56356,Entire home/apt,650,1,2,2,booked,short-term
745386732424937266,Ratchathewi,13.7565978,100.5407766,Entire home/apt,1400,25,0,0,not booked,long-term
745456492230493997,Vadhana,13.74455,100.55701,Entire home/apt,1734,5,0,0,not booked,medium-term
745488510940213227,Vadhana,13.734911141714578,100.56755684316158,Entire home/apt,2257,15,0,0,not booked,long-term
745509110806440432,Vadhana,13.73656,100.56833,Private room,1329,30,0,0,not booked,long-term
745537130331739113,Bang Kho laen,13.70081,100.51744,Entire home/apt,720,28,0,0,not booked,long-term
745569879165282985,Vadhana,13.73953,100.55714,Entire home/apt,2970,20,0,0,not booked,long-term
745592916432708368,Vadhana,13.74063,100.5566,Entire home/apt,1430,20,0,0,not booked,long-term
745633680632157852,Vadhana,13.74005,100.55666,Entire home/apt,1650,20,1,1,booked,long-term
745941809482981719,Chatu Chak,13.83616,100.57352,Private room,1200,1,0,0,not booked,short-term
745978328234978846,Parthum Wan,13.73446,100.5451,Entire home/apt,4285,1,3,3,booked,short-term
746052464382039973,Bangkok Noi,13.75294,100.46725,Entire home/apt,800,3,1,1,booked,short-term
746100517279586670,Din Daeng,13.772673995781346,100.571327541803,Entire home/apt,1250,2,1,1,booked,short-term
746107374602833748,Parthum Wan,13.73459,100.54509,Entire home/apt,4285,28,3,3,booked,long-term
